,City,Var,Period,Phase,D-Type,T-Type,Start,End,Train Winter,Train Spring,Train Summer,Train Fall,Train R2,Test Winter,Test Spring,Test Summer,Test Fall,Test R2,Layers,First_neuron
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6925312199438847,0.6771374760474367,0.7389442218257306,0.7333541261083689,0.9619604223886041,0.8831723695595043,1.070679326385647,1.1184802362496231,1.4002292517462644,0.94626029337156,8,50
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6978358871396709,0.6762046672427596,0.7847615370742108,0.7705469985823875,0.9609707627310372,0.773965826106659,1.0208947265065496,1.147099306436159,1.3853553593997148,0.9465239375399144,10,50
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6851440963901475,0.6331714832441507,0.8037789028971272,0.7546389601893214,0.9621532147308235,1.0636055911811308,1.0199788484920305,1.218237943379328,1.215034709746804,0.9444243370952581,1,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7552956980688735,0.7004425917477827,1.390801630830549,0.8437393557613745,0.9487099100379996,1.0800292123394037,1.0548884775499283,1.7731639481544192,1.028582261742473,0.9376793975383243,2,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7242641388878069,0.6803385856438547,0.8292451688697788,0.7442468043063907,0.9594719223182457,1.0047994001468474,0.9869831100839157,1.0787172636236493,1.1887648642600774,0.9505139399115319,4,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7259358753888194,0.8699773704814643,0.8688050205411301,0.7676559139016258,0.9545999795123953,0.965927246850827,0.919174183756616,1.429523249691627,1.3469301792294737,0.9364416661871329,6,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6882032941345115,0.6506347820792319,0.6822177102753879,0.7019117376967213,0.9646259228071563,0.8812175317097076,1.0060229621177412,1.2264399717864263,1.4436222044810323,0.9403294735679868,8,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6429936948387688,0.6837165926298739,0.8682470827308203,0.8304463392527799,0.9631448452327751,0.8596844856914313,1.1509669166979997,1.528123052383701,1.342066264298335,0.9426642085003447,10,75
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6391974286007923,0.5629303598122515,0.8260866175883285,0.7620839422475029,0.9660580868279637,0.7961793902961315,1.0012805703695484,1.0900768271564316,1.0838453531595633,0.9573139802450821,1,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6229271758786123,0.6235838997217149,1.130085005800062,0.8079255281051823,0.9608907399868736,0.830122093147831,1.0785534402357058,1.4894152398973282,1.2416073110867358,0.9433111725070845,2,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6809550182786032,0.6197451917332629,1.018328091782796,0.9133747671014393,0.9586128007948499,0.905161778686337,1.2567703511363268,1.5287965604037048,1.0521754468730484,0.9404416299424007,4,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.8592446416250783,0.6412550770940958,0.8758906529919104,0.96904545614566,0.9543494148407663,0.9281760871831605,1.2626225612687145,1.1941408314147532,1.2049021818746002,0.9451116301590594,6,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7188340374780896,0.61166898571871,0.6938944885602482,0.7480867058777173,0.9630936497211652,0.837557381957044,0.8928099968310214,1.2355727658339697,1.077004103763714,0.9545918714008471,8,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.8544250120411516,0.758605471471076,0.8660639329226044,0.8599324331567887,0.9498441066834389,1.115163860211978,0.8764264628599685,1.3955594116306231,1.592204902318489,0.9205728252091032,10,100
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6860959996535496,0.6555368361307301,0.9189458633267241,0.8030087150972608,0.9603449809944026,0.9599977797749427,1.1922271563500455,1.1140802441373527,1.231071400009884,0.9454973368755313,1,150
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6751102778919877,0.7221343448586918,1.298176900618144,0.7786534445333295,0.9536918464364111,0.9351562290852021,1.155126426157903,1.5870007544902158,1.161524301006762,0.943023359492798,2,150
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6645360752393766,0.6528106326245745,0.8419881452798136,0.7555329034832597,0.96322714154369,0.8658049316280962,1.1429836142988694,1.1918577518333782,1.307935290320703,0.9439473285030704,4,150
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7180122152749328,0.7301281525214732,1.0783982301673116,0.8255730861358327,0.9551138817773799,0.9401755032657905,1.0946065649752674,1.5938951522080191,1.2557598621455872,0.9351315112660614,6,150
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7414091085624506,0.7360108608224462,0.6962206233744098,0.7406613881573532,0.9605112122780466,0.8367441256388425,1.1268844188936706,1.2180402135719917,1.0018813346315254,0.955010552301751,8,150
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6325233988262196,0.7529000918349785,0.7881293981644862,0.7440945098857936,0.962425216613147,0.9931304272455682,0.9204220310067139,1.0294938313301907,0.8577683285024865,0.9583205747385183,10,150
